,Unnamed: 0,ticker,fiscalDateEnding,reportedCurrency_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,shortTermInvestments,otherCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency_y,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,netInterestIncome,interestIncome,interestExpense,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,netIncomeFromContinuingOperations,ebit,ebitda,netIncome,Unnamed: 0_was_missing,totalAssets_was_missing,totalCurrentAssets_was_missing,cashAndCashEquivalentsAtCarryingValue_was_missing,cashAndShortTermInvestments_was_missing,inventory_was_missing,currentNetReceivables_was_missing,totalNonCurrentAssets_was_missing,propertyPlantEquipment_was_missing,intangibleAssets_was_missing,intangibleAssetsExcludingGoodwill_was_missing,goodwill_was_missing,shortTermInvestments_was_missing,otherCurrentAssets_was_missing,totalLiabilities_was_missing,totalCurrentLiabilities_was_missing,currentAccountsPayable_was_missing,shortTermDebt_was_missing,totalNonCurrentLiabilities_was_missing,capitalLeaseObligations_was_missing,longTermDebt_was_missing,shortLongTermDebtTotal_was_missing,otherCurrentLiabilities_was_missing,otherNonCurrentLiabilities_was_missing,totalShareholderEquity_was_missing,retainedEarnings_was_missing,commonStock_was_missing,commonStockSharesOutstanding_was_missing,grossProfit_was_missing,totalRevenue_was_missing,costOfRevenue_was_missing,costofGoodsAndServicesSold_was_missing,operatingIncome_was_missing,sellingGeneralAndAdministrative_was_missing,researchAndDevelopment_was_missing,operatingExpenses_was_missing,netInterestIncome_was_missing,interestIncome_was_missing,interestExpense_was_missing,depreciationAndAmortization_was_missing,incomeBeforeTax_was_missing,incomeTaxExpense_was_missing,netIncomeFromContinuingOperations_was_missing,ebit_was_missing,ebitda_was_missing,netIncome_was_missing,close_price,price_date,future_return_1y
691,691,AVGO,2025-01-31,USD,165358000000.0,20990000000,9307000000.0,9307000000.0,1908000000.0,7677000000.0,144368000000,2047000000.0,38583000000.0,38583000000.0,97871000000.0,0.0,2098000000.0,95569000000,20910000000.0,1905000000.0,5653000000.0,74659000000.0,22000000.0,60915000000.0,66579000000.0,2621000000.0,1467000000.0,69789000000,2729000000.0,5000000.0,4836000000,USD,10145000000,14916000000,4771000000.0,4771000000.0,6260000000,949000000.0,2253000000.0,3885000000,-873000000.0,0.0,873000000.0,-103000000.0,5490000000,-13000000.0,5503000000.0,6363000000.0,6260000000,5503000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,219.28843688964844,2025-01-31,
785,785,CPRT,2025-01-31,USD,9187347000.0,4966783000,3338909000.0,3338909000.0,59072000.0,930985000.0,4220564000,2047000000.0,68083000.0,68083000.0,509670000.0,458542000.0,179275000.0,863315000,629637000.0,562205000.0,22696000.0,233678000.0,119397000.0,0.0,119397000.0,1414000000.0,0.0,8301257000,7292904000.0,97000.0,977910000,USD,525553000,1163316000,637763000.0,637763000.0,426211000,99342000.0,0.0,99342000,40747000.0,40747000.0,58000000.0,54260000.0,463051000,76510000.0,386541000.0,426211000.0,480471000,387400000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,57.93000030517578,2025-01-31,-0.2994993679047323
1076,1076,CRWD,2025-01-31,USD,8701578000.0,5766303000,4323295000.0,4323295000.0,1478040500.0,1128564000.0,2935274999,2047000000.0,133114000.0,133114000.0,912805000.0,0.0,314444000.0,5382661000,3461050000.0,130887000.0,13811000.0,1921610999.0,44918000.0,743983000.0,788901000.0,583347000.0,150849000.0,3279494000,-1078107000.0,124000.0,246933000,USD,784548000,1058538000,273990000.0,273990000.0,-85301000,145203000.0,315142000.0,869849000,39933000.0,46597000.0,6664000.0,57440000.0,-46463000,46268000.0,-92731000.0,-39799000.0,17641000,-92282000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.0700073242188,2025-01-31,
1268,1268,CSCO,2025-01-31,USD,121375000000.0,34681000000,8556000000.0,8556000000.0,2927000000.0,8743000000.0,86694000000,3126000000.0,10139000000.0,10139000000.0,58719000000.0,8297000000.0,6158000000.0,75845000000,40019000000.0,1902000000.0,11412000000.0,35826000000.0,0.0,19625000000.0,31037000000.0,8822000000.0,2649000000.0,45530000000,502000000.0,46521000000.0,4005000000,USD,9111000000,13991000000,4880000000.0,4880000000.0,3113000000,752000000.0,2299000000.0,5998000000,-166000000.0,238000000.0,404000000.0,761000000.0,2887000000,459000000.0,2428000000.0,3291000000.0,4052000000,2428000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.16251754760742,2025-01-31,0.32381113822279417
290,290,INTU,2025-01-31,USD,31682000000.0,9135000000,2435000000.0,2435000000.0,1478040500.0,5817000000.0,22547000000,2047000000.0,5505000000.0,5505000000.0,13841000000.0,24000000.0,859000000.0,13733000000,7179000000.0,1038000000.0,559000000.0,6554000000.0,632000000.0,5760000000.0,6892000000.0,1134000000.0,30000000.0,17949000000,17059000000.0,20995000000.0,283000000,USD,3026000000,3963000000,937000000.0,937000000.0,593000000,389000000.0,716000000.0,2433000000,-26000000.0,34000000.0,60000000.0,199000000.0,571000000,100000000.0,471000000.0,631000000.0,830000000,471000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.4555053710938,2025-01-31,
880,880,MRVL,2025-01-31,USD,20204500000.0,3120300000,948300000.0,948300000.0,1029700000.0,1028400000.0,17084200000,2047000000.0,3111900000.0,3111900000.0,11586900000.0,0.0,113900000.0,6777500000,2026800000.0,622200000.0,177800000.0,4750700000.0,279300000.0,3934300000.0,4343100000.0,1149100000.0,478200000.0,13427000000,-1109200000.0,1700000.0,865500000,USD,917400000,1817400000,900000000.0,900000000.0,235200000,195700000.0,499000000.0,682200000,-35400000.0,9600000.0,45000000.0,325900000.0,199800000,-400000.0,200200000.0,244800000.0,570700000,200200000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.4842529296875,2025-01-31,
384,384,NVDA,2025-01-31,USD,111601000000.0,80126000000,8589000000.0,8589000000.0,10080000000.0,23065000000.0,31475000000,2047000000.0,807000000.0,807000000.0,5188000000.0,34621000000.0,3771000000.0,32274000000,18047000000.0,6310000000.0,288000000.0,14227000000.0,1807000000.0,8463000000.0,10270000000.0,10612000000.0,79000000.0,79327000000,68038000000.0,24000000.0,24706000000,USD,28723000000,39331000000,10608000000.0,10608000000.0,24034000000,975000000.0,3714000000.0,4689000000,450000000.0,511000000.0,61000000.0,543000000.0,25217000000,3126000000.0,22091000000.0,25278000000.0,25821000000,22091000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.03717041015624,2025-01-31,
951,951,OKTA,2025-01-31,USD,9437000000.0,3416000000,409000000.0,409000000.0,1478040500.0,621000000.0,6021000000,2047000000.0,138000000.0,138000000.0,5448000000.0,2114000000.0,272000000.0,3032000000,2523000000.0,13000000.0,509000000.0,509000000.0,94000000.0,349000000.0,952000000.0,310000000.0,39000000.0,6405000000,-2802000000.0,8000000.0,175280000,USD,524000000,682000000,158000000.0,158000000.0,8000000,113000000.0,157000000.0,516000000,23000000.0,24000000.0,1000000.0,24000000.0,31000000,8000000.0,23000000.0,32000000.0,56000000,23000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.22000122070312,2025-01-31,
1124,1124,PANW,2025-01-31,USD,20951700000.0,6339800000,2226300000.0,2226300000.0,1478040500.0,2250400000.0,14611900000,2047000000.0,771400000.0,771400000.0,4050800000.0,1006600000.0,856500000.0,14576400000,7552200000.0,149300000.0,533800000.0,7024200000.0,363000000.0,0.0,896800000.0,1269200000.0,882600000.0,6375300000,1968200000.0,4421000000.0,709000000,USD,1658200000,2257400000,599200000.0,599200000.0,240400000,153800000.0,505700000.0,1417800000,86000000.0,86900000.0,900000.0,87500000.0,324800000,57500000.0,267300000.0,325400000.0,412900000,267300000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.4199981689453,2025-01-31,-0.040396903926966266
503,503,ROST,2025-01-31,USD,14905332000.0,7538696000,4730744000.0,4730744000.0,2444513000.0,144482000.0,7366636000,2047000000.0,986000000.0,986000000.0,4290000000.0,0.0,218957000.0,9396137000,4661825000.0,2126317000.0,1403068000.0,4734312000.0,3467618000.0,1515080000.0,5682429000.0,1088774000.0,9833000.0,5509195000,4128207000.0,3288000.0,328519000,USD,1568657000,5912279000,4343622000.0,4343622000.0,731024000,837633000.0,0.0,837633000,39741000.0,53533000.0,13792000.0,117204000.0,770765000,183981000.0,586784000.0,784557000.0,901761000,586784000,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148.9076690673828,2025-01-31,
1029,1029,WDAY,2025-01-31,USD,17977000000.0,10278000000,1543000000.0,1543000000.0,1478040500.0,2003000000.0,7699000000,2047000000.0,386000000.0,386000000.0,3478000000.0,6474000000.0,258000000.0,8943000000,5548000000.0,108000000.0,99000000.0,3395000000.0,378000000.0,2984000000.0,3362000000.0,874000000.0,52000000.0,9034000000,-1205000000.0,8000000.0,270007000,USD,1672000000,2211000000,539000000.0,539000000.0,75000000,211000000.0,674000000.0,1597000000,55000000.0,83000000.0,28000000.0,91000000.0,120000000,26000000.0,94000000.0,148000000.0,239000000,94000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.0599975585937,2025-01-31,-0.32980994230703375
1053,1053,ZM,2025-01-31,USD,10988421000.0,8675974000,1349380000.0,1349380000.0,1478040500.0,495228000.0,2312447000,386375000.0,58649000.0,58649000.0,307295000.0,6442329000.0,389037000.0,2053337000,1903294000.0,8345000.0,27026000.0,150043000.0,64432000.0,0.0,64432000.0,423654000.0,4397000.0,8935084000,3799518000.0,305000.0,316693000,USD,896783000,1184138000,287355000.0,287355000.0,225063000,95696000.0,217121000.0,671720000,0.0,150357000.0,58000000.0,34591000.0,450319000,82454000.0,367865000.0,225063000.0,259654000,367865000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,86.94000244140625,2025-01-31,0.05935122944345972
1148,1148,ZS,2025-01-31,USD,5005968000.0,3665206000,1758506000.0,1758506000.0,1478040500.0,514314000.0,1340762000,2047000000.0,55658000.0,55658000.0,417730000.0,1121734000.0,270652000.0,3398622000,3048866000.0,24600000.0,1197430000.0,349756000.0,90829000.0,0.0,1238342000.0,231056000.0,26119000.0,1607346000,-1167855000.0,155000.0,153672000,USD,499485000,647900000,148415000.0,148415000.0,-36986000,60810000.0,170508000.0,536471000,28539000.0,30878000.0,2281000.0,28733000.0,-16536999,-8813000.0,-7724000.0,-14256000.0,14477000,-7724000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.58999633789065,2025-01-31,-0.012735089973305636
51,51,ADBE,2025-02-28,USD,29955000000.0,10855000000,6758000000.0,6758000000.0,1478040500.0,1973000000.0,19100000000,2047000000.0,706000000.0,706000000.0,12777000000.0,677000000.0,1447000000.0,16860000000,9163000000.0,326000000.0,74000000.0,7697000000.0,408000000.0,6155000000.0,6563000000.0,1951000000.0,498000000.0,13095000000,40186000000.0,8000000.0,438000000,USD,5092000000,5714000000,622000000.0,622000000.0,2163000000,367000000.0,1026000000.0,2929000000,-62000000.0,0.0,62000000.0,217000000.0,2182000000,371000000.0,1811000000.0,2244000000.0,2461000000,1811000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,438.55999755859375,2025-02-28,
738,738,CTAS,2025-02-28,USD,9611136000.0,2146589000,243428000.0,243428000.0,420826000.0,1398487000.0,7464547000,2047000000.0,489378000.0,489378000.0,3353553000.0,0.0,83848000.0,5018888000,1941146000.0,408461000.0,498701000.0,3077742000.0,214450000.0,2027477000.0,2691842000.0,1033321000.0,0.0,4592248000,11507826000.0,2525876000.0,410307000,USD,1319341000,2609159000,1289818000.0,1289818000.0,609853000,709488000.0,0.0,709488000,-23415000.0,1349000.0,24764000.0,127047000.0,586438000,122941000.0,463497000.0,613238000.0,740285000,463497000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,205.73294067382807,2025-02-28,
761,761,STZ,2025-02-28,USD,21652300000.0,3716400000,68100000.0,68100000.0,1437200000.0,992700000.0,17935900000,7409800000.0,2532300000.0,2532300000.0,5126800000.0,0.0,1218400000.0,14517500000,4035200000.0,939800000.0,2285400000.0,10482300000.0,615800000.0,9289000000.0,12113500000.0,668700000.0,84000000.0,6882000000,12603400000.0,2100000.0,179913000,USD,1105200000,2164000000,1058800000.0,1058800000.0,875800000,453300000.0,0.0,229400000,-100200000.0,192300000.0,100200000.0,106200000.0,-342600000,28000000.0,-370600000.0,-242399999.0,-136199999,-375300000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,171.05914306640625,2025-02-28,
1243,1243,AAPL,2025-03-31,USD,331233000000.0,118674000000,28162000000.0,28162000000.0,6269000000.0,49798000000.0,212559000000,46876000000.0,986000000.0,986000000.0,4290000000.0,20336000000.0,14109000000.0,264437000000,144571000000.0,54126000000.0,19620000000.0,119866000000.0,0.0,78566000000.0,98186000000.0,61849000000.0,41300000000.0,66796000000,-15552000000.0,88711000000.0,15056133000,USD,44867000000,95359000000,50492000000.0,50492000000.0,29589000000,6728000000.0,8550000000.0,15278000000,0.0,0.0,58000000.0,2661000000.0,29310000000,4530000000.0,24780000000.0,29310000000.0,31971000000,24780000000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,221.1660614013672,2025-03-31,
218,218,ADP,2025-03-31,USD,56448600000.0,46536800000,2680600000.0,2680600000.0,1478040500.0,3547900000.0,9911800000,2047000000.0,1604300000.0,1604300000.0,3300200000.0,0.0,40308300000.0,50593300000,45845400000.0,146300000.0,1000700000.0,4747900000.0,283200000.0,2982500000.0,4266400000.0,44393200000.0,991200000.0,5855300000,24956600000.0,63900000.0,408500000,USD,2871300000,5553000000,2681700000.0,2681700000.0,1633000000,1015800000.0,247100000.0,1238300000,336300000.0,411100000.0,73400000.0,147000000.0,1621900000,372400000.0,1249500000.0,1695300000.0,1842300000,1249500000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.4976501464844,2025-03-31,
646,646,AEP,2025-03-31,USD,104394600000.0,5936900000,256800000.0,256800000.0,1582200000.0,2618000000.0,98457700000,2047000000.0,986000000.0,986000000.0,52500000.0,206800000.0,1273100000.0,77030600000,14242300000.0,2380800000.0,7617800000.0,62788300000.0,594300000.0,38810900000.0,46930200000.0,1979200000.0,828100000.0,27320700000,14169400000.0,3478700000.0,534663000,USD,1879200000,5639200000,3760000000.0,3760000000.0,1457200000,368000000.0,0.0,422000000,-494900000.0,0.0,496300000.0,833400000.0,927700000,125500000.0,802200000.0,1385800000.0,2219200000,800200000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,105.74182891845705,2025-03-31,
622,622,ALGN,2025-03-31,USD,6102820000.0,2402029000,873012000.0,873012000.0,246567000.0,1095144000.0,3700791000,2047000000.0,102750000.0,102750000.0,457611000.0,15077000.0,187306000.0,2308577000,1990948000.0,125382000.0,32048000.0,317629000.0,118535000.0,0.0,118535000.0,414344000.0,131361000.0,3794243000,2389252000.0,7000.0,73615000,USD,680108000,979262000,299154000.0,299154000.0,131100000,447629000.0,97201000.0,549008000,5316000.0,5316000.0,58000000.0,39148000.0,140442000,47212000.0,93230000.0,135278000.0,174426000,93230000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,158.86000061035156,2025-03-31,
598,598,AMD,2025-03-31,USD,71550000000.0,21595000000,6049000000.0,6049000000.0,6416000000.0,6286000000.0,49955000000,1921000000.0,18363000000.0,18363000000.0,24839000000.0,1261000000.0,1583000000.0,13669000000,7703000000.0,2206000000.0,947000000.0,5966000000.0,567000000.0,3217000000.0,4731000000.0,4550000000.0,1839000000.0,57881000000,3073000000.0,17000000.0,1626000000,USD,3736000000,7438000000,3702000000.0,3702000000.0,806000000,886000000.0,1728000000.0,2930000000,-20000000.0,20000000.0,20000000.0,742000000.0,832000000,123000000.0,709000000.0,845000000.0,1587000000,709000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.73999786376952,2025-03-31,
123,123,AMGN,2025-03-31,USD,89367000000.0,26929000000,8810000000.0,8810000000.0,6729000000.0,8132000000.0,62438000000,2047000000.0,25724000000.0,25724000000.0,18645000000.0,0.0,3258000000.0,83160000000,23008000000.0,2406000000.0,3368000000.0,60152000000.0,0.0,54013000000.0,57381000000.0,17234000000.0,2210000000.0,6207000000,-27140000000.0,33578000000.0,541000000,USD,5181000000,8149000000,2968000000.0,2968000000.0,1178000000,1687000000.0,1486000000.0,4003000000,-723000000.0,0.0,723000000.0,1387000000.0,1973000000,243000000.0,1730000000.0,2696000000.0,4083000000,1730000000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,302.0732116699219,2025-03-31,
99,99,AMZN,2025-03-31,USD,643256000000.0,184645000000,66207000000.0,66207000000.0,35864000000.0,54216000000.0,458611000000,351276000000.0,986000000.0,986000000.0,23089000000.0,28358000000.0,365000000.0,337389000000,176171000000.0,89241000000.0,76000000.0,161218000000.0,79871000000.0,53374000000.0,133245000000.0,66331000000.0,27973000000.0,305867000000,189993000000.0,111000000.0,10793000000,USD,78691000000,155667000000,76976000000.0,76976000000.0,18405000000,2628000000.0,22994000000.0,60286000000,525000000.0,1066000000.0,541000000.0,14262000000.0,21680000000,4553000000.0,17127000000.0,22220000000.0,36482000000,17127000000,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.25999450683597,2025-03-31,
667,667,ANSS,2025-03-31,USD,7981013000.0,2848832000,1758155000.0,1758155000.0,1478040500.0,944853000.0,5132181000,2047000000.0,694235000.0,694235000.0,3799809000.0,70404000.0,75420000.0,1801538000,779103000.0,22249000.0,0.0,1022435000.0,81799000.0,754287000.0,836086000.0,232217000.0,130322000.0,6179475000,5910899000.0,953000.0,88137000,USD,432322000,504891000,72569000.0,72569000.0,58893000,230415000.0,137292000.0,373429000,6566000.0,16743000.0,10177000.0,37461000.0,64529000,12664000.0,51865000.0,74706000.0,112167000,51865000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1219,1219,AZN,2025-03-31,USD,106253000000.0,26139000000,5230000000.0,5230000000.0,5884000000.0,13250000000.0,80114000000,2047000000.0,37550000000.0,37550000000.0,21130000000.0,165000000.0,1610000000.0,65122000000,29129000000.0,22544000000.0,3780000000.0,35993000000.0,1551000000.0,26692000000.0,31717000000.0,2805000000.0,0.0,41039000000,3364000000.0,388000000.0,3122000000,USD,11347000000,13588000000,2241000000.0,2241000000.0,3674000000,4492000000.0,3159000000.0,7673000000,-265000000.0,84000000.0,349000000.0,1284000000.0,3402000000,481000000.0,2921000000.0,3751000000.0,5035000000,2916000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.47853088378906,2025-03-31,
1291,1291,BIDU,2025-03-31,CNY,453982000000.0,175829000000,49202000000.0,49202000000.0,1478040500.0,11821000000.0,278153000000,2047000000.0,23447000000.0,23447000000.0,37637000000.0,92567000000.0,22239000000.0,163908000000,76864000000.0,38770000000.0,21891000000.0,87044000000.0,8601000000.0,75049000000.0,102053000000.0,1683000000.0,1964000000.0,269747000000,3807700000.0,269747000000.0,345250000,CNY,14965000000,32452000000,17487000000.0,17487000000.0,4508000000,5913000000.0,4544000000.0,10457000000,1863000000.0,2664000000.0,801000000.0,1950000000.0,8995000000,1177000000.0,7818000000.0,9796000000.0,11746000000,7717000000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.02999877929688,2025-03-31,
1315,1315,BIIB,2025-03-31,USD,28033100000.0,7626000000,2598300000.0,2598300000.0,2273900000.0,1996500000.0,20407100000,2047000000.0,9584600000.0,9584600000.0,6477100000.0,0.0,757300000.0,11054400000,5297400000.0,391500000.0,1749100000.0,5757000000.0,323400000.0,4548700000.0,6621200000.0,2530700000.0,589600000.0,16978700000,19500300000.0,100000.0,145900000,USD,1853100000,2431000000,577900000.0,577900000.0,732600000,572500000.0,545900000.0,1120500000,-36100000.0,23900000.0,60000000.0,183200000.0,311200000,70700000.0,240500000.0,681900000.0,865100000,240500000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.83999633789062,2025-03-31,
714,714,CDNS,2025-03-31,USD,9013486000.0,3998087000,2777674000.0,2777674000.0,225621000.0,580887000.0,5015399000,2047000000.0,584228000.0,584228000.0,2419717000.0,0.0,413905000.0,4237229000,1300767000.0,582187500.0,0.0,2936462000.0,0.0,2477159000.0,2477159000.0,570197000.0,348601000.0,4776257000,6265447000.0,4327187000.0,273631000,USD,1075233000,1242366000,167133000.0,167133000.0,361520000,63098000.0,439102000.0,713713000,-2896000.0,26222000.0,29118000.0,51470000.0,355692000,82113000.0,273579000.0,384810000.0,436280000,273579000,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.3300018310547,2025-03-31,
1339,1339,CHTR,2025-03-31,USD,150954000000.0,4968000000,796000000.0,796000000.0,1478040500.0,3311000000.0,145986000000,2047000000.0,68286000000.0,68286000000.0,29674000000.0,0.0,861000000.0,130432000000,13672000000.0,929000000.0,2393000000.0,116760000000.0,0.0,93164000000.0,95557000000.0,8849000000.0,4774000000.0,16247000000,-6533000000.0,8000000.0,144575000,USD,6378000000,13735000000,7357000000.0,7357000000.0,3360000000,222000000.0,0.0,3018000000,-1241000000.0,0.0,1241000000.0,2181000000.0,1854000000,445000000.0,1409000000.0,3095000000.0,5276000000,1217000000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,368.5299987792969,2025-03-31,
1099,1099,DDOG,2025-03-31,USD,6010381000.0,5076338000,1079854000.0,1079854000.0,1478040500.0,490172000.0,934043000,2047000000.0,2626000.0,2626000.0,361738000.0,3369820000.0,136492000.0,3093707000,1854823000.0,98442000.0,669008000.0,1238884000.0,262202000.0,980314000.0,1877296000.0,138238000.0,9036000.0,2916674000,54690000.0,3000.0,363078000,USD,603722000,761553000,157831000.0,157831000.0,-12420000,60993000.0,341061000.0,616142000,47764000.0,50727000.0,2963000.0,26108000.0,31796000,7154000.0,24642000.0,34759000.0,60867000,24642000,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.20999908447266,2025-03-31,
242,242,FISV,2025-03-31,USD,80402000000.0,25591000000,641000000.0,641000000.0,1478040500.0,4328000000.0,54811000000,2047000000.0,10502000000.0,10502000000.0,36983000000.0,0.0,20622000000.0,53881000000,23293000000.0,663000000.0,1399000000.0,30588000000.0,1759000000.0,25800000000.0,28415000000.0,18848000000.0,882000000.0,25884000000,24426000000.0,8000000.0,564700000,USD,3057000000,5130000000,2073000000.0,2073000000.0,1395000000,1682000000.0,0.0,1662000000,-331000000.0,8000000.0,339000000.0,768000000.0,1038000000,190000000.0,848000000.0,1385000000.0,2153000000,851000000,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,220.8300018310547,2025-03-31,
808,808,FTNT,2025-03-31,USD,10407000000.0,6442600000,3596600000.0,3596600000.0,362700000.0,1174000000.0,3964400000,2047000000.0,121200000.0,121200000.0,236200000.0,1183900000.0,125400000.0,8444100000,4727800000.0,224500000.0,498700000.0,3716300000.0,0.0,496200000.0,994900000.0,665200000.0,141100000.0,1962900000,316300000.0,800000.0,776800000,USD,1246600000,1539700000,293100000.0,293100000.0,453800000,57800000.0,198600000.0,792800000,39400000.0,44300000.0,4900000.0,35800000.0,529900000,96500000.0,433400000.0,524200000.0,560000000,433400000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.26000213623048,2025-03-31,
